days,realized_variance,realized_quarticity,DailyRV,WeeklyRV,MonthlyRV,SQRT(RQ(d))*RV(d),SQRT(RQ(w))*RV(w),SQRT(RQ(m))*RV(m)
2023-04-23,2.1949189549544705,8.464330223789363,2.0809157637385978,5.130153292685159,4.518407794554438,5.076306752924593,152.8609534122916,224.1566044496963
2023-04-24,5.501262919422995,23.671039792010134,2.1949189549544705,5.291734980934685,4.616439790763776,6.385792290473007,155.06936638379517,229.73483604620523
2023-04-25,4.782430086833625,39.74110572050355,5.501262919422995,5.275962616267084,4.633608480502556,26.76523551620407,153.48365687515235,231.161243460269
2023-04-26,60.777481232254765,13423.10666960678,4.782430086833625,12.291018371171521,6.299423916625062,30.14870088905017,1434.123886213674,783.8178842536867
2023-04-27,18.605560821839898,718.3517472805136,60.777481232254765,14.288422438805762,6.683080435535713,7041.565422008677,1709.1785268029214,848.0642534811133
2023-04-28,1.8835192445245272,5.24519192012079,18.605560821839898,13.68944128908127,6.446701583216285,498.66781808427606,1632.6936444088512,814.46411618871
2023-04-29,0.7813172304763563,0.6126812963478823,1.8835192445245272,13.503784355758091,6.075893526831028,4.313708097365908,1610.248728700282,760.5433868647483
2023-04-30,2.211179080191586,7.907946275633263,0.7813172304763563,13.506107230791965,5.979980128709013,0.611567943912458,1610.4942087031711,748.0184273544313
2023-05-01,13.26631640281243,520.5274164515547,2.211179080191586,14.615400585561884,6.38253818106949,6.218072364736867,1772.9566946204986,811.5055969999609
2023-05-02,3.43889193449633,24.284513300434025,13.26631640281243,14.423466563799414,6.434959589244861,302.67193660089123,1748.7545348938525,818.6900346693103
2023-05-03,5.70185912616016,42.14839544502643,3.43889193449633,6.555520548643041,6.299181466467794,16.94662543541657,238.090684618446,798.7185883696311
2023-05-04,2.248890048038892,9.654509925549183,5.70185912616016,4.218853295242897,6.305122887180088,37.01749327537912,104.23049588978414,799.6091536446177
2023-05-05,4.881648562718959,35.93747971923747,2.248890048038892,4.647157483556387,6.278062200560012,6.987685325082299,117.6633241737191,794.7233648621066
2023-05-06,3.244392908061131,17.220774588071244,4.881648562718959,4.999025437497069,6.329925819193543,29.264446821058776,128.20147036801828,801.6460282002245
2023-05-07,2.1704921976216167,9.665427704813245,3.244392908061131,4.99321302570136,6.375424746904718,13.4635561040637,128.22338858969368,807.6381648312038
2023-05-08,7.2124465574068655,47.313391792240616,2.1704921976216167,4.128374476357708,6.595661223757058,6.747902010626677,56.33748870907262,836.7460533258469
2023-05-09,3.3652774719312557,15.217380484552473,7.2124465574068655,4.117858124562697,6.636032582284338,49.610619423125485,54.808886494798294,841.8932778469888
2023-05-10,12.855936116618546,392.0526503518994,3.3652774719312557,5.139869123199609,6.814492289442459,13.127766033623084,118.00020307359478,869.817417656471
2023-05-11,2.3356834128695065,5.814228726505877,12.855936116618546,5.152268175318269,6.748202867664276,254.55164194753053,117.85314637491425,860.9910435772341
2023-05-12,5.753453233873828,52.32404122464171,2.3356834128695065,5.276811699768964,6.871188837570053,5.631966110199312,122.57749573232442,877.9578892181803
2023-05-13,0.5738493848142956,0.42219018153525356,5.753453233873828,4.895305482162273,6.818673786913731,41.617810360322814,111.93127604657512,871.099936096019
2023-05-14,0.7645983123122275,0.6298281461314529,0.5738493848142956,4.6944634985466465,6.665173623905096,0.3728653141750881,106.40741815748281,850.4878261792747
2023-05-15,3.566751449274007,38.21595238274532,0.7645983123122275,4.173649911670524,6.7628463742440745,0.6067983168240644,93.76104958498428,863.9561974703718
2023-05-16,1.82237499655603,3.9904454858831455,3.566751449274007,3.953235272331206,6.788556192663532,22.0493194701229,87.8160596772715,867.2866184388986
2023-05-17,3.771126115060928,20.53603048600133,1.82237499655603,2.655405272108689,6.768587359776352,3.6403944136839974,29.32182099525796,863.8809446288731
2023-05-18,6.676509692992193,153.9947578743611,3.771126115060928,3.2755233121262153,6.828043128225863,17.08949804041779,53.83362630756184,874.1886541832991
2023-05-19,0.6433207197016341,0.24626004855911854,6.676509692992193,2.5455043815301877,6.460417453951795,82.8518962182958,37.586978775699215,810.433167632335
2023-05-20,1.1617252761069974,4.567715006802897,0.6433207197016341,2.6294866517148594,6.345017218208688,0.3192453053767631,39.19443593895611,795.4695895904963
2023-05-21,1.1566457479231351,1.5069764330007884,1.1617252761069974,2.6854934282307035,6.1810258333862595,2.4828640379011326,40.10819612600756,772.7350801888938
2023-05-22,1.7899846677894722,9.403606631076906,1.1566457479231351,2.4316696023043414,6.171328130187956,1.4198863885403767,33.89068722688562,771.6079129222776
2023-05-23,1.9514451584709105,6.427260076895892,1.7899846677894722,2.45010819686361,6.163212336971837,5.48904179719283,34.36119355203951,770.5429776810474
2023-05-24,4.34916431649629,42.33692965367671,1.9514451584709105,2.5326850827829475,6.124809050207613,4.947311862220237,37.43609324249644,766.19876523123
2023-05-25,1.7223820112906298,2.392080822319793,4.34916431649629,1.824952556825581,6.022807447689514,28.29863552465273,14.924589728218068,752.5389928231823
2023-05-26,1.3060844011869386,3.874916826717964,1.7223820112906298,1.9196330827520534,4.040427553320586,2.6638968583443217,16.1191448735736,189.20346510407884
2023-05-27,0.5532666032344441,0.30479079731705,1.3060844011869386,1.8327104151988312,3.438684412700404,2.571002122234963,14.916794877683998,132.05514209873968
2023-05-28,3.860461670470416,21.850865265223003,0.5532666032344441,2.218969832705586,3.504582493565267,0.30544666012798244,20.64839960553827,135.3413969215269
2023-05-29,1.6635873936794192,2.5114137968471466,3.860461670470416,2.2009130792612925,3.533991499005369,18.045692986005857,19.64840510362108,136.56397528232634
2023-05-30,1.6013607340461342,2.4803487296168476,1.6635873936794192,2.1509010186291815,3.513664220800521,2.636360272516221,18.72042059862749,135.53148824640226
2023-05-31,3.573725340667579,33.15408134846704,1.6013607340461342,2.040124022082223,3.1905778520623596,2.522002705055313,16.64527395123781,100.91910435766891
2023-06-01,3.4717610841676287,27.991456426209353,3.573725340667579,2.2900353182075084,3.1916734903847357,20.57736073123294,21.9852780911996,101.14061215729154
2023-06-02,2.0831846838342036,4.307145930260457,3.4717610841676287,2.4010496442999747,3.0710510089738703,18.368029942050903,23.105047882430238,95.4669653615018
2023-06-03,0.645432125709052,0.5819481587426345,2.0831846838342036,2.414216147510633,3.017602411562876,4.323371616274426,23.26648875004078,93.36407122552754
2023-06-04,0.6181782397829073,0.41231148312689375,0.645432125709052,1.9510328002695607,2.875486734131674,0.49237129673748564,16.4904064459417,87.30061104373806
2023-06-05,11.388024887010715,680.8387561301294,0.6181782397829073,3.3402381564597454,3.1469411334299933,0.39694142893237605,91.46192082813215,125.30063673446665
2023-06-06,7.975798519089979,75.16551214911992,11.388024887010715,4.250872125751724,3.3404513441456056,297.1464474323803,121.9082545320247,135.72534876751942
2023-06-07,7.500212099628193,69.13586741556767,7.975798519089979,4.81179880560324,3.350043528886317,69.14861484906288,140.98102431842182,137.0117735415156
2023-06-08,2.4801027037217644,10.492872486178022,7.500212099628193,4.670133322682402,3.3205377032793333,62.36274930286869,135.42858528039338,135.6131030404044
2023-06-09,0.8329833200248805,1.245215483061825,2.4801027037217644,4.491533127852499,2.9197726100595447,8.033723185962291,130.01203951771288,104.34483848589586
2023-06-10,12.844857425286659,296.5585468043836,0.8329833200248805,6.2343081706492995,3.2700784104734497,0.9295196197933182,209.925836610403,129.48437461107073
2023-06-11,1.5511508190282024,1.7946499294235454,12.844857425286659,6.367589967684343,3.130001663311929,221.19968823052645,214.54445339902645,121.92434181704076
2023-06-12,1.4056815291262779,2.8019350144824915,1.5511508190282024,4.941540916557995,3.1577294014556614,2.077992135653671,105.66056812289283,123.10085094525124
2023-06-13,2.3434443182755578,7.339757479136733,1.4056815291262779,4.136918887870219,3.210357601654439,2.352967710215702,81.63146770695731,125.42848688472627
2023-06-14,15.10288116177313,1429.6705385819664,2.3434443182755578,5.223014468176639,3.594895258737744,6.348856250016104,218.48834787666726,194.18807608756768
2023-06-15,2.6651915356975167,8.769031670136409,15.10288116177313,5.249455729887461,3.6229891433757926,571.0548034606147,219.48624614895823,195.86582914112873
2023-06-16,4.127326770875561,35.20880353994763,2.6651915356975167,5.720076222866131,3.6348624985696145,7.892311983847266,241.4755270363877,197.0003712597015
2023-06-17,2.5813261951138253,17.044394468101935,4.127326770875561,4.253857475698582,3.4983563819736685,24.490321590453455,164.89551143339713,185.12937024160294
2023-06-18,1.0073016769531318,1.8696071725755394,2.5813261951138253,4.176164741116429,3.510489080548718,10.656968375160828,161.88788655651356,185.8252562466789
2023-06-19,2.076102926273432,5.195449537859658,1.0073016769531318,4.271939226423165,3.5409683355542665,1.3773196378939747,165.73239056571762,187.4596486030966
2023-06-20,7.904794222311863,83.2445476321411,2.076102926273432,5.066417784142637,3.7659066180338905,4.732171177936478,201.44999471040327,202.25424224328654
2023-06-21,9.025883073879731,85.89845668278846,7.904794222311863,4.198275200157865,4.007103231570232,72.1221172621126,64.66301853226763,218.0431078862106
2023-06-22,7.147157845124215,75.85037945328945,9.025883073879731,4.838556101504537,4.180293654458676,83.65316627222973,84.40633867337141,230.11833551851907
2023-06-23,13.041021730137953,779.6335064724765,7.147157845124215,6.1119410956848785,4.470022234913398,62.24611524737511,197.9303163931506,274.37414447601685
2023-06-24,2.5602968659924956,9.266187007281985,13.041021730137953,6.1089369058104035,4.497952730070127,364.1303397759958,197.09802442095204,276.3402944946998
2023-06-25,1.3310712987612714,1.4611794117851113,2.5602968659924956,6.155189708925851,4.4987856266559385,7.79364922000317,198.55135641458787,276.3030766480488
2023-06-26,4.7122848735225284,26.480887837162996,1.3310712987612714,6.531787129961438,4.637419568998874,1.608989060018806,212.8435875208801,285.804121140146
2023-06-27,3.9360923434273074,18.9033415247948,4.7122848735225284,5.964829718692215,4.63994059143077,24.249221920144233,188.38797711597957,285.84851499825834
2023-06-28,2.2429862105191423,4.57006513314174,3.9360923434273074,4.9958444524978445,4.659253885325428,17.113331737044593,151.21535238650372,287.1161682995045
2023-06-29,1.6747649768084698,5.2862159027743845,2.2429862105191423,4.214074042738452,4.661700693417505,4.794991023604179,122.54201136303585,287.37305831755646
2023-06-30,10.861161086625259,486.96555847763653,1.6747649768084698,3.902665379379496,4.904615218282761,3.850581488560671,91.76936821480447,319.891627745509
2023-07-01,0.17365656730805645,0.025511995640052722,10.861161086625259,3.5617167652817194,4.794678401054109,239.67645801136794,83.04933429151775,311.691646500813
2023-07-02,0.6753380960814943,0.47517117205659115,0.17365656730805645,3.4680405934703225,4.747750181462353,0.027737251732539707,80.79170709417268,308.50098167971896
2023-07-03,2.299402029907421,14.373568990981488,0.6753380960814943,3.1233430443824495,4.802882511602298,0.46552851880940377,71.94540759061387,312.59267870733333
2023-07-04,1.472775272809577,2.6818969081183015,2.299402029907421,2.771440605722774,4.831369079369854,8.717605649814328,62.85600340486124,314.5309366766142
2023-07-05,1.2922294273607067,3.681336552400559,1.472775272809577,2.6356182081287116,4.494842564048187,2.4118901492529865,59.72390299832036,268.22914128760965
2023-07-06,9.25144585567277,113.70916258913627,1.2922294273607067,3.7180011908236117,4.53736414193428,2.4793759733543705,92.7201370902124,272.22799571666417
2023-07-07,1.6307296110699765,2.3955170577344687,9.25144585567277,2.399368122887143,4.341714725649006,98.65232887236198,28.118932529326912,258.0634771519842
2023-07-08,0.5811803247578377,0.23330324472297778,1.6307296110699765,2.457585802522826,4.278417313016875,2.5239549045288654,28.822982506446472,253.93168075167765
2023-07-09,0.36948893281219636,0.1158081980730657,0.5811803247578377,2.4138930649129264,4.262967500109785,0.2807186668646134,28.27354043079555,252.9741435259934
2023-07-10,4.909833758737898,56.2163756932151,0.36948893281219636,2.7868118833172804,3.998466711224827,0.12573931403591943,37.28848028092377,229.03788832096862
2023-07-11,1.4343026488906234,2.291418417390033,4.909833758737898,2.781315794186001,3.9945717722202407,36.812745561522135,37.17433502360793,228.83210128979078
2023-07-12,1.7616925441637004,5.4700553804168095,1.4343026488906234,2.8483819537292865,4.006438806054821,2.1711658539480707,38.26084652178999,229.60519564607384
2023-07-13,5.5024357153115915,36.05675274226944,1.7616925441637004,2.3128090765348324,4.111738519289356,4.120272863387414,23.44727971794377,236.66775560893237
2023-07-14,7.644088903141119,166.22755256404193,5.5024357153115915,3.1718604039735667,3.8631121106682893,33.040627236782626,51.79088284271892,174.8928192804433
2023-07-15,0.14731313646510708,0.017339892631149746,7.644088903141119,3.109879377074605,3.7791828306938755,98.55467604071653,50.75827167379885,170.72745906833669
2023-07-16,0.5133308000212055,0.33728844824216664,0.14731313646510708,3.1304282152473206,3.6587162983320636,0.019398344965721428,51.114897162009434,163.86711216327987
2023-07-17,2.640370130175203,14.279347975049273,0.5133308000212055,2.80621912545265,3.660684429500776,0.2981247667017387,42.063320332906244,163.84222390175134
2023-07-18,1.9921070460270975,3.977417082636235,2.640370130175203,2.8859054679007174,3.693511275136575,9.977437123424023,43.41976448911032,165.39841244675281
2023-07-19,1.5791480670329578,2.679457436766859,1.9921070460270975,2.8598276854534683,3.6769461131618923,3.9729512756502032,42.7613726320283,164.55328482892835
2023-07-20,3.1332688633842687,39.05683195172685,1.5791480670329578,2.5213752780352796,3.517895267864306,2.5849151051040806,37.95279023992854,155.6889012601208
2023-07-21,0.7292510596565492,0.4234762085302082,3.1332688633842687,1.5335413003946272,3.2413408673902,19.58150958307546,11.95485288642169,140.28461531635807
2023-07-22,0.3349472642960001,0.139084015971901,0.7292510596565492,1.5603461757990404,3.0142671813625923,0.47456048905231707,12.175990507288642,127.79321981047897
2023-07-23,1.522475898231638,3.0655632976386658,0.3349472642960001,1.7045097612576734,2.6303156536323824,0.12491513052710448,13.595661578338138,84.04106200273618
2023-07-24,5.201087734719128,123.64573575646139,1.522475898231638,2.0703265619068056,2.71834201592327,2.665665002235084,27.2299157598236,91.59006459925382
2023-07-25,0.7618754605051518,1.0255939532448832,5.201087734719128,1.8945791925465278,2.699368821314733,57.83406933848469,24.704887158337662,90.93334369934833
2023-07-26,0.6706777168070007,0.7964052592047581,0.7618754605051518,1.7647977139428195,2.5646485827575485,0.7715635653780049,22.884785321483196,85.41173717238924
